Country,Location,Industry_Sector,Gender,Employee_Type,Critical_Risk,Description,Month,Weekday,Potential_Accident_Level
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,"During soil sampling, two employees were attacked by a swarm of bees. One employee received four stings (chin, chest, neck, and hand), the other received two stings (hand and head), and a third employee received two stings on the arm.  The activity was temporarily halted to assess the situation and ensure the bees had dispersed.",March,Thursday,1
Country_01,Local_06,Metals,Male,Third Party (Remote),Others,"While chipping refractory bricks to prepare for bus bar support installation, a fragment flew off and struck a worker's arm, causing a minor laceration. The worker received first aid and returned to work.",March,Wednesday,1
Country_01,Local_06,Metals,Male,Third Party,Fall prevention (same level),"An employee experienced dizziness and fainted while washing tables, resulting in a fall at the same level and a minor head injury.",May,Friday,1
Country_02,Local_03,Mining,Female,Employee,Slip/Trip/Fall,"While walking across a wet area, an employee slipped and fell, sustaining a minor sprain to her ankle. The area was subsequently cleaned and marked with warning signs.",June,Monday,1
Country_01,Local_01,Metals,Male,Employee,Manual Handling,"While lifting a heavy object, an employee strained his back. He received medical attention and was advised to take a few days off work to recover.",July,Tuesday,1
Country_03,Local_07,Others,Female,Third Party,Exposure to Chemicals,"A contractor was exposed to a minor chemical spill, resulting in skin irritation. The affected area was washed thoroughly, and the contractor received medical attention.",August,Wednesday,1
Country_02,Local_12,Mining,Male,Employee,Machinery,"An employee's hand was grazed by a moving piece of machinery, resulting in a minor abrasion. The employee received first aid and returned to work.",September,Thursday,1
Country_01,Local_05,Metals,Male,Third Party (Remote),Working at Height,"A contractor nearly lost his balance while working on a elevated platform. He managed to regain his footing and was unharmed, but the incident highlighted the need for improved safety measures.",October,Friday,1
Country_01,Local_03,Mining,Male,Employee,Falling objects,"While performing maintenance on a conveyor belt, a worker dropped a wrench from a height of approximately 6 feet. The wrench landed on the worker's foot, resulting in a minor injury.",January,Monday,1
Country_02,Local_07,Metal,Female,Employee,Burn,"A welder was working on a metal pipe when sparks ignited nearby flammable materials. The resulting small fire was quickly extinguished, but the welder sustained minor burns to their arm.",February,Tuesday,1
Country_03,Local_12,Others,Male,Third Party,Slip/Trip/Fall,A delivery driver slipped on a wet patch of ground near the loading dock. The driver fell and sustained a minor sprain to their ankle.,March,Wednesday,1
Country_01,Local_01,Mining,Male,Third Party (Remote),Struck by object,"A contractor was working near a drilling rig when a small rock was ejected from the drill. The rock struck the contractor's helmet, causing minor damage but no injury.",April,Thursday,1
Country_02,Local_05,Metal,Female,Employee,Chemical exposure,A lab technician was handling a chemical solution when a small amount splashed onto their skin. The technician immediately rinsed the affected area and experienced no adverse effects.,May,Friday,1
Country_03,Local_09,Others,Male,Employee,Overexertion,A warehouse worker was lifting a heavy box when they felt a strain in their back. The worker reported the incident and received medical attention for a minor muscle strain.,June,Saturday,1
Country_01,Local_02,Mining,Male,Employee,Machinery entanglement,"A worker's loose clothing became entangled in a rotating machine part. The machine was immediately shut down, and the worker was able to free themselves with only minor scratches.",July,Sunday,1
Country_02,Local_06,Metal,Female,Third Party,Electrical shock,A cleaning crew member accidentally touched a live electrical wire while cleaning near a control panel. The worker received a minor shock and was taken to the hospital for observation.,August,Monday,1
Country_03,Local_11,Others,Male,Third Party (Remote),Confined space hazard,A contractor was working inside a confined space when they began to experience dizziness due to inadequate ventilation. The contractor was immediately removed from the space and recovered quickly.,September,Tuesday,1
Country_01,Local_04,Mining,Female,Employee,Noise exposure,A worker in a noisy area of the plant experienced temporary hearing loss after failing to wear proper hearing protection. The worker was instructed on the importance of using hearing protection and recovered their hearing.,October,Wednesday,1
Country_02,Local_08,Metal,Male,Employee,Ergonomic hazard,"A worker performing repetitive tasks on an assembly line experienced discomfort in their wrist. The worker's workstation was adjusted to improve ergonomics, and the discomfort subsided.",November,Thursday,1
Country_03,Local_10,Others,Female,Third Party,Traffic accident,A delivery truck driver was involved in a minor traffic accident while entering the plant. The driver sustained minor bruises and the truck suffered minor damage.,December,Friday,1
Country_03,Local_10,Others,Male,Third Party,Bees,"While conducting a geological survey near Aripuanã, a geologist and an assistant stopped their vehicle to check a GPS location. The assistant, standing a few meters from the vehicle, was stung twice by bees on his neck. He quickly retreated to the vehicle. Although wearing safety glasses and a belt, he was not wearing gloves, which were not required outside the forested area. No allergic reaction occurred.",June,Thursday,1
Country_01,Local_06,Metals,Female,Employee,Fall prevention (same level),"While washing trays in the pot washing area, employee Juveni experienced a sudden dizziness and fainted, resulting in a fall at the same level. The fall caused a minor concussion.",May,Friday,1
Country_01,Local_03,Mining,Male,Employee,Sharp object,"After washing aluminum food trays (approximately 25cm x 35cm x 10cm) in the Level 1 dining room, the employee was stacking them when his right thumb was pinched between two trays, resulting in a laceration. The employee was not wearing safety gloves at the time of the incident.",November,Monday,1
Country_02,Local_08,Metals,Male,Employee,Pressed,"During preparation for scaffolding assembly, the employee was transporting metal components to the designated area.  His finger was pinched between two of the pieces being moved.",January,Friday,1
Country_02,Local_12,Others,Male,Employee,Impact,"The employee walked around the corner of a doorway and was struck in the forehead by the closing glass door, resulting in minor swelling. The employee did not see the glass door before impacting it.",May,Tuesday,1
Country_01,Local_01,Mining,Female,Employee,Slip,"While walking across a wet floor in the processing plant, the employee slipped and fell, landing on her left wrist. The fall resulted in a sprain.",March,Wednesday,1
Country_03,Local_05,Others,Male,Third Party (Remote),Strain,"While unloading equipment from a delivery truck, the third-party contractor strained his back while lifting a heavy box. The contractor was not using proper lifting techniques.",July,Monday,1
Country_02,Local_09,Metals,Female,Employee,Burn,"While working near a welding operation, the employee sustained a minor burn on her arm from a stray spark. The employee was wearing appropriate personal protective equipment, but the spark penetrated a small gap in her sleeve.",September,Thursday,1
Country_03,Local_02,Mining,Male,Employee,Cut,"While using a utility knife to open a box, the employee accidentally cut his hand. The employee was not wearing cut-resistant gloves.",December,Friday,1
Country_01,Local_07,Others,Female,Third Party,Trip,"While walking through the warehouse, the third-party contractor tripped over a loose cable and fell, scraping her knee. The area was poorly lit, contributing to the incident.",August,Tuesday,1
Country_01,Local_03,Mining,Male,Employee,Falling Objects,"While inspecting a conveyor belt, a small piece of ore fell from the belt and struck the employee's hard hat. No injury occurred, but the potential for a head injury existed.",January,Monday,1
Country_02,Local_07,Metal,Female,Employee,Pinch Point,"An employee was adjusting a machine guard when her glove became caught between the guard and the machine.  She was able to quickly pull her hand free, resulting in only a minor abrasion.  The potential for a serious hand injury was present.",March,Thursday,1
Country_03,Local_11,Others,Male,Third Party,Slip/Trip/Fall,"A delivery driver slipped on a wet patch of pavement near the loading dock. He was able to catch himself before falling, preventing any injury. The potential for a sprain or fracture existed.",July,Friday,1
Country_01,Local_01,Mining,Male,Third Party (Remote),Electrical Hazard,A contractor was working near an electrical panel when a loose wire briefly contacted his arm. He felt a slight tingling sensation but was otherwise unharmed. The potential for an electrical shock or burn was present.,September,Tuesday,1
Country_02,Local_05,Metal,Female,Employee,Chemical Exposure,A small amount of cleaning solution splashed onto an employee's face while she was cleaning a machine. She immediately rinsed her face with water and experienced no adverse effects. The potential for eye or skin irritation existed.,November,Wednesday,1
Country_03,Local_09,Others,Male,Employee,Ergonomic Hazard,"An employee was lifting a heavy box when he felt a twinge in his back. He immediately stopped lifting and reported the incident. No injury resulted, but the potential for a back strain existed.",December,Thursday,1
Country_03,Local_10,Others,Male,Third Party,Bees,"During a routine inspection, a safety officer was stung by a bee while exiting the vehicle. The officer was wearing leggings and glasses and did not experience an allergic reaction. The team communicated the incident and moved away from the area.",June,Thursday,1
Country_01,Local_03,Mining,Male,Third Party,Sharp Objects,"While washing and stacking food containers (approximately 10cm x 10cm x 10cm) in the dining area, a worker pinched their right thumb on the corner of an aluminum container, resulting in a minor injury. The employee was not wearing safety gloves at the time of the incident.",November,Monday,1
Country_02,Local_08,Metals,Male,Employee,Crushed,An employee was preparing scaffolding materials when their finger was pinched between two metal pieces being moved. This resulted in a minor crush injury.,January,Friday,1
Country_03,Local_10,Others,Male,Third Party,Bee Sting,"A team of three from the VMS Project were collecting soil samples. While moving between collection points, the team encountered a swarm of bees hidden in a stump. Two team members were stung - one on the left arm through their uniform and the other on the lip. The second individual's face screen ripped as they tangled with branches while escaping.",March,Wednesday,1
Country_01,Local_06,Metals,Female,Third Party,Slip/Trip/Fall,"While washing trays in the pot washing area, an employee experienced dizziness and fainted, resulting in a fall at the same level and a minor concussion.",May,Friday,1
Country_02,Local_01,Mining,Male,Employee,Struck by Object,"During the process of removing a jammed drill bit, a piece of the bit broke off and struck the worker in the face, resulting in a minor laceration above the eye.",July,Tuesday,1
Country_03,Local_04,Others,Female,Third Party (Remote),Ergonomic Hazard,"While working remotely, an employee experienced discomfort and stiffness in their neck and shoulders after prolonged computer use. This resulted in a minor strain.",September,Thursday,1
Country_01,Local_12,Metals,Male,Employee,Caught In/Between,"While adjusting a machine, a worker's hand became caught between two moving parts. The worker was able to quickly free their hand, resulting in only a minor abrasion.",December,Wednesday,1
Country_02,Local_07,Mining,Male,Third Party,Slip/Trip/Fall,"A worker tripped over a loose cable while walking through the facility, resulting in a minor sprain to their ankle.",April,Monday,1
Country_03,Local_02,Others,Female,Employee,Burn,"While handling a hot component, a worker briefly touched the hot surface, resulting in a minor burn to their finger.",August,Friday,1
Country_01,Local_03,Mining,Male,Employee,Falling Objects,"During routine maintenance on a conveyor belt, a worker was struck by a falling piece of ore. The worker was wearing a hard hat, which prevented serious injury, but sustained a minor concussion.",July,Monday,1
Country_02,Local_07,Metal,Female,Employee,Chemical Burn,"While handling a cleaning solution, a small amount splashed onto a worker's arm. The worker immediately rinsed the area with water, preventing a serious burn, but experienced minor skin irritation.",August,Tuesday,1
Country_03,Local_12,Others,Male,Third Party,Slip/Trip/Fall,A delivery driver slipped on a wet patch of pavement while unloading supplies. The driver suffered a minor sprain to their ankle.,September,Wednesday,1
Country_01,Local_01,Mining,Male,Third Party (Remote),Machinery Malfunction,"A contractor operating a drilling rig experienced a sudden malfunction. The contractor was able to shut down the machine safely, preventing any injuries or damage.",October,Thursday,1
Country_02,Local_05,Metal,Female,Employee,Overexertion,"While lifting a heavy box, a worker strained their back. The worker was able to rest and recover, avoiding a more serious injury.",November,Friday,1
Country_03,Local_09,Others,Male,Employee,Electrical Hazard,An electrician was working on a faulty electrical panel when a small spark occurred. The electrician was wearing proper safety gear and was unharmed.,December,Saturday,1
Country_01,Local_02,Mining,Male,Third Party,Confined Space,A contractor entered a confined space to perform an inspection. The contractor followed proper safety procedures and completed the inspection without incident.,January,Sunday,1
Country_02,Local_04,Metal,Female,Third Party (Remote),Noise Exposure,A consultant working near a loud piece of machinery experienced temporary hearing loss. The consultant was provided with hearing protection and advised to take breaks to minimize further exposure.,February,Monday,1
Country_03,Local_06,Others,Male,Employee,Fire Hazard,"A small fire broke out in a waste bin.  A worker quickly extinguished the fire with a fire extinguisher, preventing any damage or injuries.",March,Tuesday,1
Country_01,Local_03,Mining,Male,Employee,Falling Objects,"While performing maintenance on a conveyor belt, a loose bolt fell from a height, striking the worker's shoulder and causing a minor contusion.",January,Tuesday,1
Country_02,Local_07,Metals,Female,Employee,Chemical Exposure,"During a routine inspection, a small amount of cleaning solution splashed into the worker's eye, causing temporary irritation.",April,Thursday,1
Country_03,Local_11,Others,Male,Third Party,Slip/Trip/Fall,"A delivery driver slipped on a wet patch near the loading dock, resulting in a twisted ankle.",July,Monday,1
Country_01,Local_01,Mining,Male,Employee,Machinery,"While operating a drill press, a worker's glove became caught in the machinery, resulting in a minor abrasion to his hand.",October,Wednesday,1
Country_02,Local_09,Metals,Female,Third Party (Remote),Ergonomic Hazards,A remote consultant experienced neck strain after working for extended periods in an awkward posture at their home workstation.,December,Friday,1
Country_03,Local_02,Others,Male,Employee,Electrical Hazards,"While replacing a lightbulb, a worker received a minor electric shock due to faulty wiring.",June,Saturday,1
Country_01,Local_05,Mining,Male,Employee,Confined Space,"During a routine inspection of a storage tank, a worker experienced slight dizziness due to inadequate ventilation.",August,Sunday,1
Country_02,Local_12,Metals,Female,Employee,Noise Exposure,A worker experienced temporary hearing loss after being exposed to loud machinery without proper hearing protection.,November,Monday,1
Country_03,Local_08,Others,Male,Third Party,Working at Height,"While cleaning windows on the second floor, a contractor lost his balance but was able to grab onto a railing, preventing a fall.",September,Tuesday,1
Country_01,Local_10,Mining,Female,Employee,Manual Handling,A worker strained her back while lifting a heavy box of supplies.,February,Wednesday,1
Country_01,Local_04,Mining,Male,Third Party,Others,"During the afternoon, shotcrete operations were underway in the north bypass of the OBB. After completing the first mixcrete launch, the alpha assistant, Mr. Albertico, asked the mixcrete operator, Mr. Jhony, to move the mixcrete. While accessing the mixcrete's cockpit, the launcher team operator, Mr. Danon, asked Mr. Jhony to come down. When the team started up again, they discovered Mr. Danon trapped between the left rear tire and the wall.",February,Saturday,5
Country_02,Local_07,Mining,Male,Employee,Projection,"Employees Marcio and Sergio were clearing the FZ pump pipe. During the removal of the suction spool flange bolts, pulp sprayed onto them, resulting in injuries.",May,Saturday,5
Country_01,Local_04,Mining,Male,Third Party,Fall,"During shotcrete casting for resane on the north cruise in the afternoon, the operator was positioned on the left side of the equipment and began releasing cubic meters of material.  He paused the task due to a water leak in the roof box that prevented shotcrete adhesion. When restarting, the operator moved to the right side. The assistant and mixcrete operator, noticing a pumping issue, went to investigate. Upon their return, they realized the operator was missing and presumed he had fallen down the shaft. They immediately called for help. The emergency response team and medical services confirmed the worker's death. An accident investigation is underway.",May,Wednesday,5
Country_01,Local_03,Mining,Male,Third Party,Vehicles and Mobile Equipment,"At Level 1, before ascending to the surface, the driver of the FM vehicle, while attempting to locate his radio to respond to a call from the concrete plant, became distracted and collided with the left-side wall. The vehicle overturned to the right, causing the passenger to injure their right hand on broken glass from the right-side window.",March,Thursday,5
Country_02,Local_07,Metal,Female,Employee,Crush,"During a routine maintenance check on the rolling mill, a female employee's hand became trapped between two rollers.  The emergency stop was activated, but not before she sustained significant crushing injuries to her hand and fingers.",July,Monday,5
Country_03,Local_01,Others,Male,Third Party (Remote),Electrical,A third-party contractor working remotely on software for the plant's control systems inadvertently introduced a bug that caused a power surge. This resulted in a temporary shutdown of the production line and minor electrical burns to an employee working nearby.,September,Tuesday,5
Country_01,Local_06,Mining,Male,Employee,Falling Objects,"While working on a raised platform, a worker dropped a heavy wrench.  It fell several feet, narrowly missing a colleague below.  While no one was injured, the potential for serious harm was significant.",December,Friday,5
Country_02,Local_09,Metal,Female,Employee,Chemical Exposure,"A leak in a chemical storage tank exposed several workers to hazardous fumes.  While wearing appropriate PPE, two female employees experienced respiratory irritation and required medical evaluation.",April,Wednesday,5
Country_01,Local_04,Mining,Male,Third Party,Fall,"During shotcrete application for resin on Cruise Nv, the operator was positioned on the equipment's left side and initiated the release of material.  Work was paused momentarily due to a water leak affecting shotcrete adhesion. Upon restarting, the operator moved to the right side while the assistant checked the pump.  Returning, they realized the operator was missing, presuming a fall down the chimney.  Emergency response confirmed the fatality. An accident investigation is underway.",May,Wednesday,5
Country_02,Local_03,Metal,Male,Employee,Caught In/Between,"Observing pulp overflow from the thickener, the filter operator approached the stopped C pump.  Attempting to restart via the keypad failed.  Removing the guard to manipulate the motor/pump transmission belt resulted in his left hand becoming trapped between the motor pulley and the belt.",November,Friday,5
Country_03,Local_03,Mining,Male,Third Party,Struck By,"Two INCIMMET workers were loading explosives with an anfoloader. A rock dislodged from the crown, impacting the basket and the helper inside, suspended at height.  Moments later, another rock struck the anfoloader, injuring the operator on the ground. Both workers wore helmets and safety boots but sustained polycontusions and minor injuries. The anfoloader had ROPS and FOPS protection.",March,Friday,5
Country_01,Local_07,Others,Female,Employee,Other,"While inside Pocket 2 at Level 4, Efran Osorio Felix activated the compressed air gun installed at the structure's base. The forceful air blast struck her left leg, causing a stunning effect compounded by the loud noise.",April,Monday,5
Country_02,Local_10,Metal,Male,Third Party (Remote),Caught In/Between,"During conveyor belt B replacement feeding primary mill No. 2, the mechanic entered the discharge chute for cleaning. The automatic sampler inside the chute activated, trapping the mechanic's chest. He was alone in the area at the time of the incident.",March,Saturday,5
Country_01,Local_01,Mining,Male,Third Party,Others,"During a scheduled maintenance stop, a resident engineer entered the work zone to supervise the replacement of a T-fitting on an HDP pipe. Four workers, secured with harnesses, were positioned above, manipulating the T-fitting to connect the flanges of the HDP and a PVC pipe. Suddenly, the PVC pipe dislodged from its support, falling approximately 10 meters and trapping the resident engineer below. The falling pipe, filled with tailings material, weighed approximately 50 kg. Only the resident engineer was in the direct line of fire.",April,Sunday,5
Country_01,Local_03,Mining,Male,Third Party (Remote),Power lock,"A mechanic was performing maintenance inside the discharge chute (dimensions 2m x 1.5m x 3m) of conveyor belt B, which feeds the primary mill. While cleaning accumulated material, the automated sampler within the chute activated, trapping the mechanic's chest. The mechanic was working alone in the area at the time of the incident.",March,Saturday,5
Country_01,Local_03,Mining,Male,Employee,Others,"Employee Efran Osorio Felix entered Pocket 7 at Level 12. Before commencing work, he activated the compressed air gun installed at the base of the structure. The air gun nozzle, which connects to an air lung, was pointed inwards. The sudden blast of compressed air struck Mr. Felix's left leg, causing him to stumble and experience temporary hearing loss due to the loud noise.",April,Monday,5
Country_02,Local_02,Mining,Male,Employee,Vehicles and Mobile Equipment,"An employee, riding on the side of a CEP haul truck, crossed the center of the roadway to retrieve a wheel loader key from another operator. While returning to the truck, the employee's left arm was struck by the tire of the wheel loader, which was passing the haul truck on the right.",March,Saturday,5
Country_01,Local_04,Mining,Male,Third Party,Others,"Mr. Hidalgo attempted to climb onto the starter platform to remove fans. He used an unstable reel as a stepping stool, which shifted, causing him to fall approximately 2 meters headfirst.",December,Friday,5
Country_03,Local_05,Metal,Female,Employee,Falling Objects,"While performing routine maintenance on a crane, a worker dislodged a heavy metal plate. The plate fell approximately 15 feet, narrowly missing a colleague working below. The falling plate caused significant damage to the platform below and created a near-miss incident.",January,Tuesday,5
Country_02,Local_06,Others,Male,Third Party,Confined Space,"A contractor entered a confined space to perform welding repairs without proper ventilation or atmospheric monitoring.  The contractor began experiencing dizziness and nausea due to a buildup of fumes.  A coworker noticed the contractor's distress and initiated a rescue, preventing a potentially fatal incident.",February,Wednesday,5
Country_01,Local_07,Mining,Male,Employee,Electrical Hazard,"An electrician was troubleshooting a faulty electrical panel.  While working on the live panel, the electrician accidentally contacted an energized component, resulting in a severe electrical shock.  The electrician was wearing appropriate PPE, which mitigated the severity of the injury, but the incident highlighted the importance of lockout/tagout procedures.",November,Thursday,5
Country_01,Local_04,Mining,Male,Third Party,Falling Objects,"During afternoon operations at the Local_04 quarry, a contractor was securing a load of excavated rock onto a flatbed truck. While tightening a securing strap, a loose rock dislodged from the load and struck the contractor's left foot, resulting in a fractured toe.",September,Tuesday,5
Country_02,Local_07,Metals,Female,Employee,Chemical Exposure,"While performing routine maintenance on a chemical processing unit, a small leak developed in a pipe fitting. A technician attempted to tighten the fitting without proper personal protective equipment and was exposed to a small amount of corrosive chemical. The technician experienced minor skin irritation.",May,Wednesday,5
Country_03,Local_10,Others,Male,Third Party (Remote),Electrical Hazard,A contractor was installing new wiring in a warehouse when they accidentally drilled through a live electrical cable. The contractor received a minor electrical shock and the incident caused a temporary power outage in a section of the warehouse.,November,Friday,5
Country_01,Local_01,Mining,Male,Employee,Slip/Trip/Fall,A worker was walking across a wet area on the factory floor when they slipped and fell. The worker suffered a minor sprain to their wrist.,July,Monday,5
Country_02,Local_05,Metals,Female,Employee,Machinery Entanglement,"An employee was operating a lathe when their loose clothing became entangled in the rotating machinery. The employee was able to quickly shut down the machine and avoided serious injury, but sustained a minor abrasion to their arm.",December,Thursday,5
Country_03,Local_12,Others,Male,Third Party,Working at Height,A contractor was performing maintenance work on a rooftop HVAC unit when they lost their footing and nearly fell from the roof. The contractor was wearing a safety harness and was able to regain their balance without injury.,August,Wednesday,5
Country_01,Local_04,Mining,Male,Third Party,Others,"During afternoon operations at the Tecnomin winery, Mr. Chagua, a warehouse worker, was alone, cutting wires with a grinder. He had previously removed the safety guard from the 7-inch diameter disc and replaced it with a roughly 9-inch cross-cutting disc. This resulted in the traumatic amputation of two fingers on his left hand.",June,Saturday,5
Country_02,Local_07,Mining,Male,Employee,Projection,"Employees Marcio and Sergio were clearing a pump pipe (FZ). While removing the suction spool flange bolts, pulp sprayed onto them, causing injuries.",May,Saturday,5
Country_01,Local_03,Mining,Male,Third Party (Remote),Power lock,"A worker was cleaning oil residue from the right edge of an operational Atlas AXS compressor with the bonnet open, using an absorbent cloth. The cloth fell inside the compressor, and when the worker attempted to retrieve it, it became entangled in the fan's propeller, pulling the worker's left hand into the propeller and causing injury.",February,Thursday,5
Country_01,Local_03,Metal,Male,Third Party,Falling Object,"Two INCIMMET employees were loading explosives using an anfoloader in a work face supported by shotcrete. Suddenly, a piece of rock (approx. 10kg, 0.5m x 0.5m x 0.2m) fell from the upper right part of the crown, impacting the basket and the back of the helper inside, suspended at a height of 15m. Moments later, another rock block (approx. 25kg, 0.7m x 0.6m x 0.3m) detached from the gable wall, impacting the anfoloader and injuring the operator standing on the ground. The anfoloader has a cabin with ROPS and FOPS protection. Both workers were wearing helmets and safety boots at the time of the accident. They suffered polycontusions and minor scrapes.",March,Friday,5
Country_02,Local_07,Others,Female,Employee,Slip/Trip/Fall,"While walking down a staircase, Maria lost her footing on a wet step and fell, resulting in a fractured ankle and several bruises. The staircase had recently been cleaned, but inadequate signage warning of the wet surface was in place.",July,Monday,5
Country_03,Local_10,Metal,Male,Employee,Machinery Entanglement,"During a routine maintenance check, John's loose sleeve became caught in a rotating shaft of a conveyor belt.  The machine pulled him in, resulting in a severe arm injury and significant blood loss.  Lockout/Tagout procedures were not properly followed.",September,Wednesday,5
Country_01,Local_01,Mining,Male,Third Party,Confined Space,"A contractor entered a poorly ventilated storage tank to perform cleaning without proper atmospheric testing or respiratory protection. He was overcome by fumes and lost consciousness, requiring rescue and hospitalization for chemical inhalation.",October,Tuesday,5
Country_01,Local_01,Mining,Male,Employee,Falling rocks,"During routine blasting operations in the underground mine, a miscalculation in the explosive charge resulted in a larger than expected rockfall. While the area was cleared prior to detonation, a secondary collapse occurred, trapping two miners.  Rescue crews were deployed immediately and successfully extracted both individuals.  One miner sustained minor injuries, while the other suffered a broken leg.",January,Monday,5
Country_02,Local_02,Metals,Female,Third Party,Chemical Exposure,"A contractor was performing maintenance on a chemical storage tank when a valve malfunctioned, releasing a cloud of corrosive gas. The contractor, who was not wearing proper respiratory protection, inhaled a significant amount of the gas and experienced respiratory distress.  Emergency services were called, and the contractor was transported to a local hospital for treatment.",February,Tuesday,5
Country_03,Local_03,Others,Male,Third Party (Remote),Electrical Hazard,"A remote operator was controlling a robotic arm during a manufacturing process when a power surge caused a short circuit in the control panel. The resulting electrical arc ignited nearby flammable materials, causing a small fire. The fire was quickly extinguished by the plant's fire suppression system, and no injuries were reported.",March,Wednesday,5
Country_01,Local_04,Mining,Female,Employee,Machinery Malfunction,"A conveyor belt carrying ore suddenly malfunctioned, causing a section of the belt to detach and strike a nearby worker. The worker sustained a severe laceration to their arm and required immediate medical attention. An investigation into the cause of the malfunction revealed a faulty bearing in the conveyor system.",April,Thursday,5
Country_02,Local_05,Metals,Male,Employee,Falling from Height,"During a routine inspection of a high-temperature furnace, a worker lost their footing on a scaffolding platform and fell approximately 10 feet to the ground. The worker sustained multiple fractures and a concussion.  Safety protocols were reviewed following the incident, and additional safety measures were implemented to prevent similar occurrences.",May,Friday,5
Country_03,Local_06,Others,Female,Third Party,Slip/Trip/Fall,"A contractor working on the plant floor tripped over a loose cable and fell, striking their head on a nearby piece of equipment. The contractor lost consciousness briefly and was transported to a local hospital for evaluation.  A review of the incident highlighted the importance of maintaining a clean and organized work environment.",June,Saturday,5
Country_01,Local_07,Mining,Male,Employee,Confined Space Hazard,"Two employees were performing maintenance inside a confined space when a buildup of toxic gases overcame them.  A third employee, noticing their distress, immediately initiated rescue procedures and pulled both individuals from the confined space.  Both employees were treated for exposure to the gases and made a full recovery.",July,Sunday,5
Country_02,Local_08,Metals,Female,Third Party (Remote),Ergonomic Hazard,A remote operator experienced severe back pain after spending several hours operating a robotic arm in an awkward position. The operator was diagnosed with a muscle strain and required several days of rest to recover.  The incident prompted a review of the ergonomic design of the remote control station.,August,Monday,5
Country_03,Local_09,Others,Male,Employee,Fire Hazard,"A welding operation accidentally ignited nearby flammable materials, causing a small fire in a storage area. The plant's fire brigade responded quickly and extinguished the fire before it could spread.  No injuries were reported, but the incident resulted in minor property damage.",September,Tuesday,5
Country_01,Local_10,Mining,Female,Third Party,Noise Exposure,A contractor working near a noisy piece of machinery experienced temporary hearing loss after failing to wear proper hearing protection. The contractor was removed from the noisy environment and their hearing returned to normal after a few hours.  The incident reinforced the importance of enforcing hearing protection protocols.,October,Wednesday,5
Country_02,Local_11,Metals,Male,Employee,Struck by Object,A piece of metal dislodged from a crane during a lifting operation and struck a worker below. The worker sustained a head injury and was transported to a local hospital for treatment.  An investigation into the incident revealed a faulty locking mechanism on the crane.,November,Thursday,5
Country_03,Local_12,Others,Female,Third Party (Remote),Software Glitch,"A software glitch in the control system for a automated production line caused a robotic arm to malfunction, resulting in a near miss with a nearby worker. The worker was able to avoid being struck by the robotic arm, but the incident highlighted the potential risks associated with software errors in automated systems.",December,Friday,5
Country_01,Local_03,Mining,Male,Employee,Falling Rocks,"During blasting operations in the quarry, a large rock fragment was projected beyond the designated safety zone, striking a worker who was securing the perimeter. The impact resulted in severe injuries.",February,Tuesday,5
Country_02,Local_07,Metal,Female,Employee,Molten Metal Splash,"While pouring molten steel into a mold, a small explosion occurred, causing a splash of molten metal to come into contact with a nearby worker's arm and face, resulting in burns.",July,Thursday,5
Country_03,Local_01,Others,Male,Third Party,Chemical Exposure,"A contractor was performing maintenance work on a chemical storage tank when a valve malfunctioned, releasing a cloud of toxic fumes. The contractor inhaled the fumes, leading to respiratory distress.",September,Monday,5
Country_01,Local_05,Mining,Male,Third Party (Remote),Equipment Malfunction,"A remotely operated drilling rig experienced a sudden power surge, causing the drill bit to become stuck in the rock face. The resulting vibrations caused a section of the rig to collapse, narrowly missing the operator.",November,Wednesday,5
Country_02,Local_12,Metal,Female,Employee,Confined Space Hazard,"A worker entered a confined space to perform routine maintenance on a ventilation system.  Due to inadequate ventilation and atmospheric monitoring, the worker lost consciousness due to oxygen deficiency and had to be rescued by emergency personnel.",December,Friday,5
Country_03,Local_08,Others,Male,Employee,Forklift Accident,"A forklift operator was transporting a heavy load of materials when the load shifted, causing the forklift to tip over. The operator was ejected from the forklift and sustained serious injuries.",June,Saturday,5
Country_01,Local_02,Mining,Male,Third Party,Electrical Hazard,"During electrical maintenance work, a contractor accidentally came into contact with a live wire, resulting in a severe electrical shock and subsequent fall from a platform.",August,Tuesday,5
Country_02,Local_04,Metal,Female,Employee,Crusher Incident,"While operating a rock crusher, a large piece of metal became lodged in the crushing mechanism.  During an attempt to clear the blockage, the crusher unexpectedly restarted, causing severe hand injuries to the operator.",October,Thursday,5
Country_03,Local_06,Others,Male,Third Party (Remote),Falling Object,"During construction work at height, a crane operator accidentally dropped a steel beam. The beam fell several stories, narrowly missing a group of workers on the ground below.",April,Monday,5
Country_01,Local_03,Mining,Male,Third Party,Vehicles and Mobile Equipment,"A contractor was operating a haul truck loaded with ore. While navigating a steep descent, the truck's brakes failed. The driver attempted to use the emergency brake, but it was ineffective. The truck gained speed and collided with a berm at the bottom of the hill, resulting in significant damage to the truck and minor injuries to the driver.",January,Monday,5
Country_02,Local_07,Metal,Female,Employee,Falling Objects,"During a routine inspection of overhead cranes, a maintenance worker noticed a loose bolt on a lifting hook. While attempting to tighten the bolt, the wrench slipped, causing the worker to lose balance and fall from the elevated platform. The worker sustained a fractured arm and minor head injuries.",February,Tuesday,5
